id,domain,source_type,source_id,source_url,question_type,difficulty,question,context,expected_answer,scoring_rubric,model_answer,ragas_factual_correctness,ragas_semantic_similarity,ragas_final_score,manual_final_score,manual_comment,model,temperature,latency_sec,created_at,prompt_tokens,completion_tokens,total_tokens,error
habr_879914_011,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,"Приведи пример задачи, где естественно использовать стек.",Раздел про применение стека.,"Стек естественно использовать для обработки скобочных выражений, отката действий, обхода в глубину или хранения вызовов функций.",,"

В предоставленном контексте примеры не указаны. Классическая задача — проверка сбалансированности скобок в выражении.",1.0,0.4881,2,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,69.234,2026-06-10T15:28:00,79.0,2547.0,2626.0,
habr_879914_012,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое очередь и какой принцип работы она использует?,Раздел про очередь.,Очередь — структура данных с принципом FIFO: первым добавленный элемент извлекается первым.,,"

В предоставленном контексте недостаточно информации для ответа на этот вопрос. Обычно очередь — это структура данных, работающая по принципу FIFO (первый пришёл — первый ушёл).",1.0,0.7348,2,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,69.929,2026-06-10T15:29:10,76.0,2600.0,2676.0,
habr_879914_013,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,easy,Чем очередь отличается от стека?,Разделы про стек и очередь.,"Стек работает по принципу LIFO, а очередь — по принципу FIFO.",,"

В предоставленном контексте недостаточно данных для ответа на этот вопрос. Он лишь упоминает наличие разделов, но не описывает их содержание.",0.0,0.0744,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,13.308,2026-06-10T15:29:24,76.0,454.0,530.0,
habr_879914_014,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,Для чего может использоваться очередь в программировании?,Раздел про применение очереди.,"Очередь используется для планирования задач, обработки запросов, буферизации данных и обхода графа в ширину.",,"

В предоставленном контексте недостаточно данных для ответа на вопрос.",0.0,0.2372,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,17.707,2026-06-10T15:29:41,76.0,632.0,708.0,
habr_879914_015,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое хеш-таблица?,Раздел про хеш-таблицы.,"Хеш-таблица хранит пары ключ-значение и использует хеш-функцию для вычисления позиции, где хранить или искать значение.",,"

В предоставленном контексте недостаточно данных для ответа на вопрос.",0.0,0.029,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,27.779,2026-06-10T15:30:09,80.0,920.0,1000.0,
habr_879914_016,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,reasoning,medium,"Почему операции поиска, вставки и удаления в хеш-таблице в среднем считаются O(1)?",Раздел про хеш-таблицы и сложность операций.,"В среднем хеш-функция быстро переводит ключ в индекс, поэтому нужная ячейка находится без полного перебора элементов.",,"

В предоставленном контексте недостаточно информации для ответа. Обычно сложность O(1) объясняется тем, что хеш-функция вычисляет индекс элемента за константное время, обеспечивая прямой доступ к данным при минимальном количестве коллизий.",1.0,0.7811,2,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,75.072,2026-06-10T15:31:24,101.0,2797.0,2898.0,
habr_879914_017,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое коллизия в хеш-таблице?,Раздел про хеш-таблицы.,"Коллизия возникает, когда разные ключи дают одинаковый хеш или попадают в одну позицию таблицы.",,failed to answer,0.0,0.0,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,180.034,2026-06-10T15:34:24,,,,hard_timeout_after_180.0_seconds
habr_879914_018,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,medium,Какими способами можно обрабатывать коллизии в хеш-таблице?,Раздел про хеш-таблицы и коллизии.,"Коллизии можно обрабатывать цепочками, открытой адресацией или другими стратегиями разрешения конфликтов.",,"

Данных недостаточно. В предоставленном контексте указан только заголовок раздела, без описания методов обработки коллизий.",0.0,0.1944,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,48.656,2026-06-10T15:35:13,95.0,1687.0,1782.0,
habr_879914_019,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,medium,Что такое куча как структура данных?,Раздел про кучи.,"Куча — это обычно бинарное дерево или массивное представление дерева, где родитель упорядочен относительно потомков по свойству min-heap или max-heap.",,"

Данных недостаточно. В предоставленном контексте нет информации о том, что такое куча.",0.0,0.0814,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,32.324,2026-06-10T15:35:45,77.0,1211.0,1288.0,
habr_879914_020,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,easy,Чем min-heap отличается от max-heap?,Раздел про кучи.,"В min-heap каждый родитель не больше своих потомков, поэтому минимум находится в корне; в max-heap родитель не меньше потомков, поэтому максимум находится в корне.",,"

В предоставленном контексте недостаточно информации для ответа на этот вопрос.",0.0,0.2145,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,36.064,2026-06-10T15:36:21,79.0,1284.0,1363.0,
habr_879914_021,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,Почему куча удобна для реализации очереди с приоритетом?,Раздел про кучи и применение.,Куча позволяет быстро получать элемент с минимальным или максимальным приоритетом и эффективно поддерживать порядок при добавлении и удалении элементов.,,"

В предоставленном контексте недостаточно информации для ответа на этот вопрос.",0.0,0.0019,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,20.786,2026-06-10T15:36:42,87.0,706.0,793.0,
habr_879914_022,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое дерево в контексте структур данных?,Раздел про деревья.,"Дерево — иерархическая структура из узлов и ребер с корнем, где у узлов могут быть потомки.",,"

В предоставленном контексте недостаточно информации для ответа на этот вопрос.",0.0,0.0343,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,12.136,2026-06-10T15:36:54,75.0,399.0,474.0,
habr_879914_023,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое бинарное дерево?,Раздел про деревья.,"Бинарное дерево — дерево, в котором у каждого узла не более двух потомков.",,"

В предоставленном контексте нет информации о том, что такое бинарное дерево.",0.0,0.5847,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,19.141,2026-06-10T15:37:13,73.0,690.0,763.0,
habr_879914_024,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,medium,Что отличает бинарное дерево поиска от обычного бинарного дерева?,Раздел про бинарное дерево поиска.,"В бинарном дереве поиска левое поддерево содержит меньшие значения, правое — большие, что позволяет эффективно искать элементы при сбалансированности дерева.",,"

В предоставленном контексте недостаточно данных для ответа на этот вопрос.",0.0,0.1563,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,26.393,2026-06-10T15:37:40,85.0,914.0,999.0,
habr_879914_025,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,reasoning,medium,Почему несбалансированное бинарное дерево поиска может работать медленно?,Раздел про деревья и эффективность поиска.,"Если дерево вырождается в цепочку, поиск, вставка и удаление могут стать линейными O(n) вместо логарифмических.",,"

В предоставленном контексте нет информации для ответа на этот вопрос. Обычно несбалансированное дерево вырождается в связный список, что увеличивает сложность поиска до O(n).",1.0,0.6447,2,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,87.145,2026-06-10T15:39:07,87.0,3213.0,3300.0,
habr_879914_026,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое граф?,Раздел про графы.,"Граф — структура данных из вершин и ребер, описывающая связи между объектами.",,"

В предоставленном контексте недостаточно информации для ответа на этот вопрос.",0.0,0.0412,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,31.131,2026-06-10T15:39:38,72.0,1164.0,1236.0,
habr_879914_027,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,easy,Чем ориентированный граф отличается от неориентированного?,Раздел про графы.,"В ориентированном графе ребра имеют направление, а в неориентированном связь между вершинами считается двусторонней.",,"

В предоставленном контексте недостаточно данных для ответа на этот вопрос.",0.0,0.1624,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,93.778,2026-06-10T15:41:12,85.0,3520.0,3605.0,
habr_879914_028,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,medium,Какими способами можно представить граф в памяти?,Раздел про представление графов.,Граф можно представить матрицей смежности или списками смежности; выбор зависит от плотности графа и нужных операций.,,"

В предоставленном контексте недостаточно информации для ответа на этот вопрос.",0.0,0.0836,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,36.844,2026-06-10T15:41:49,78.0,1259.0,1337.0,
habr_879914_029,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,Когда матрица смежности может быть удобнее списка смежности?,Раздел про представление графов.,"Матрица смежности удобна, когда нужно быстро проверять наличие ребра между двумя вершинами или когда граф плотный.",,failed to answer,0.0,0.0,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,180.035,2026-06-10T15:44:49,,,,hard_timeout_after_180.0_seconds
habr_879914_030,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,multi_hop,hard,"Какие структуры данных из статьи лучше всего подходят для быстрого поиска по ключу, обработки задач в порядке поступления и получения элемента с максимальным приоритетом?","Обобщающий вопрос по хеш-таблицам, очередям и кучам.","Для поиска по ключу подходит хеш-таблица, для обработки задач в порядке поступления — очередь, для получения элемента с максимальным приоритетом — max-heap или очередь с приоритетом на куче.",,"

В предоставленном контексте недостаточно данных для ответа на вопрос. Указаны только названия структур (хеш-таблицы, очереди, кучи), но не описаны их функции и назначение.",0.0,0.2321,0,,,qwen3.5-vl-122b-a10b-mlx-crack,0.0,100.796,2026-06-10T15:46:30,114.0,3519.0,3633.0,
