id,domain,source_type,source_id,source_url,question_type,difficulty,question,context,expected_answer,scoring_rubric,model_answer,ragas_factual_correctness,ragas_semantic_similarity,ragas_final_score,manual_final_score,manual_comment,model,temperature,latency_sec,created_at,prompt_tokens,completion_tokens,total_tokens,error
habr_879914_011,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,"Приведи пример задачи, где естественно использовать стек.",Раздел про применение стека.,"Стек естественно использовать для обработки скобочных выражений, отката действий, обхода в глубину или хранения вызовов функций.",,"

В предоставленном контексте нет примеров. Классическая задача для стека — проверка правильности скобочной последовательности.",,,,,,qwen3.5-397b-a17b,0.0,133.646,2026-06-10T14:26:02,79.0,4022.0,4101.0,
habr_879914_012,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое очередь и какой принцип работы она использует?,Раздел про очередь.,Очередь — структура данных с принципом FIFO: первым добавленный элемент извлекается первым.,,"

Предоставленный контекст недостаточен. Очередь работает по принципу FIFO (First In, First Out): первый добавленный элемент обрабатывается первым.",,,,,,qwen3.5-397b-a17b,0.0,118.752,2026-06-10T14:28:01,76.0,3581.0,3657.0,
habr_879914_013,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,easy,Чем очередь отличается от стека?,Разделы про стек и очередь.,"Стек работает по принципу LIFO, а очередь — по принципу FIFO.",,"

Предоставленный контекст не содержит данных. Стек работает по принципу LIFO (последний вошёл — первый вышел), очередь — по принципу FIFO (первый вошёл — первый вышел).",,,,,,qwen3.5-397b-a17b,0.0,136.718,2026-06-10T14:30:18,76.0,4112.0,4188.0,
habr_879914_014,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,Для чего может использоваться очередь в программировании?,Раздел про применение очереди.,"Очередь используется для планирования задач, обработки запросов, буферизации данных и обхода графа в ширину.",,"

Контекст недостаточен. Очередь обычно применяется для обработки задач по принципу FIFO, буферизации данных и синхронизации потоков.",,,,,,qwen3.5-397b-a17b,0.0,142.816,2026-06-10T14:32:41,76.0,4279.0,4355.0,
habr_879914_015,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое хеш-таблица?,Раздел про хеш-таблицы.,"Хеш-таблица хранит пары ключ-значение и использует хеш-функцию для вычисления позиции, где хранить или искать значение.",,"

Контекст не содержит определения. Хеш-таблица — это структура данных, реализующая ассоциативный массив.",,,,,,qwen3.5-397b-a17b,0.0,157.892,2026-06-10T14:35:19,80.0,4727.0,4807.0,
habr_879914_016,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,reasoning,medium,"Почему операции поиска, вставки и удаления в хеш-таблице в среднем считаются O(1)?",Раздел про хеш-таблицы и сложность операций.,"В среднем хеш-функция быстро переводит ключ в индекс, поэтому нужная ячейка находится без полного перебора элементов.",,"

Предоставленный контекст недостаточен для ответа.

В общем случае сложность O(1) достигается благодаря:
1. Вычислению индекса хеш-функцией за константное время.
2. Прямому доступу к ячейке памяти по этому индексу.
3. Эффективному разрешению коллизий, которые при правильной реализации редки и не влияют на среднюю оценку.",,,,,,qwen3.5-397b-a17b,0.0,113.749,2026-06-10T14:37:12,101.0,3396.0,3497.0,
habr_879914_017,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое коллизия в хеш-таблице?,Раздел про хеш-таблицы.,"Коллизия возникает, когда разные ключи дают одинаковый хеш или попадают в одну позицию таблицы.",,"

Коллизия — это ситуация, при которой хеш-функция возвращает одинаковый индекс для двух различных ключей.",,,,,,qwen3.5-397b-a17b,0.0,93.52,2026-06-10T14:38:46,86.0,2782.0,2868.0,
habr_879914_018,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,medium,Какими способами можно обрабатывать коллизии в хеш-таблице?,Раздел про хеш-таблицы и коллизии.,"Коллизии можно обрабатывать цепочками, открытой адресацией или другими стратегиями разрешения конфликтов.",,"

В предоставленном контексте недостаточно информации.

Основные способы обработки коллизий:
1. **Метод цепочек** (связанные списки в ячейках).
2. **Открытая адресация** (линейное пробирование, квадратичное пробирование, двойное хеширование).",,,,,,qwen3.5-397b-a17b,0.0,121.532,2026-06-10T14:40:47,95.0,3628.0,3723.0,
habr_879914_019,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,medium,Что такое куча как структура данных?,Раздел про кучи.,"Куча — это обычно бинарное дерево или массивное представление дерева, где родитель упорядочен относительно потомков по свойству min-heap или max-heap.",,"

Предоставленный контекст не содержит информации. Куча — это бинарное дерево, в котором значение каждого узла больше (макс-куча) или меньше (мин-куча) значений его потомков.",,,,,,qwen3.5-397b-a17b,0.0,124.64,2026-06-10T14:42:52,77.0,3720.0,3797.0,
habr_879914_020,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,easy,Чем min-heap отличается от max-heap?,Раздел про кучи.,"В min-heap каждый родитель не больше своих потомков, поэтому минимум находится в корне; в max-heap родитель не меньше потомков, поэтому максимум находится в корне.",,"

В контексте недостаточно информации. Min-heap: минимальный элемент в корне, max-heap: максимальный.",,,,,,qwen3.5-397b-a17b,0.0,142.99,2026-06-10T14:45:15,79.0,4260.0,4339.0,
habr_879914_021,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,Почему куча удобна для реализации очереди с приоритетом?,Раздел про кучи и применение.,Куча позволяет быстро получать элемент с минимальным или максимальным приоритетом и эффективно поддерживать порядок при добавлении и удалении элементов.,,"

Предоставленный контекст недостаточен (содержит только заголовок). Обычно куча удобна для очереди с приоритетом, так как обеспечивает вставку и извлечение приоритетного элемента за O(log n), а доступ к нему — за O(1).",,,,,,qwen3.5-397b-a17b,0.0,118.523,2026-06-10T14:47:14,87.0,3533.0,3620.0,
habr_879914_022,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое дерево в контексте структур данных?,Раздел про деревья.,"Дерево — иерархическая структура из узлов и ребер с корнем, где у узлов могут быть потомки.",,"

Контекст недостаточен. Дерево — это иерархическая структура данных, состоящая из узлов.",,,,,,qwen3.5-397b-a17b,0.0,108.148,2026-06-10T14:49:02,75.0,3224.0,3299.0,
habr_879914_023,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое бинарное дерево?,Раздел про деревья.,"Бинарное дерево — дерево, в котором у каждого узла не более двух потомков.",,"

В предоставленном контексте недостаточно информации. Бинарное дерево — это структура данных, в которой каждый узел имеет не более двух потомков.",,,,,,qwen3.5-397b-a17b,0.0,93.88,2026-06-10T14:50:36,73.0,2793.0,2866.0,
habr_879914_024,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,medium,Что отличает бинарное дерево поиска от обычного бинарного дерева?,Раздел про бинарное дерево поиска.,"В бинарном дереве поиска левое поддерево содержит меньшие значения, правое — большие, что позволяет эффективно искать элементы при сбалансированности дерева.",,"

В предоставленном контексте недостаточно информации.

Отличие: в бинарном дереве поиска для каждого узла ключ левого потомка меньше, а правого — больше ключа родителя.",,,,,,qwen3.5-397b-a17b,0.0,95.703,2026-06-10T14:52:11,85.0,2846.0,2931.0,
habr_879914_025,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,reasoning,medium,Почему несбалансированное бинарное дерево поиска может работать медленно?,Раздел про деревья и эффективность поиска.,"Если дерево вырождается в цепочку, поиск, вставка и удаление могут стать линейными O(n) вместо логарифмических.",,"

Потому что высота дерева может стать пропорциональной количеству элементов (O(n)), из-за чего сложность поиска ухудшается с O(log n) до O(n).",,,,,,qwen3.5-397b-a17b,0.0,152.073,2026-06-10T14:54:43,87.0,4533.0,4620.0,
habr_879914_026,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,easy,Что такое граф?,Раздел про графы.,"Граф — структура данных из вершин и ребер, описывающая связи между объектами.",,"

В предоставленном контексте нет определения. Граф — это совокупность вершин и соединяющих их рёбер.",,,,,,qwen3.5-397b-a17b,0.0,79.073,2026-06-10T14:56:03,72.0,2327.0,2399.0,
habr_879914_027,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,comparison,easy,Чем ориентированный граф отличается от неориентированного?,Раздел про графы.,"В ориентированном графе ребра имеют направление, а в неориентированном связь между вершинами считается двусторонней.",,"

В предоставленном контексте нет информации. Ориентированный граф имеет направленные рёбра, неориентированный — нет.",,,,,,qwen3.5-397b-a17b,0.0,156.637,2026-06-10T14:58:39,85.0,4666.0,4751.0,
habr_879914_028,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,factual,medium,Какими способами можно представить граф в памяти?,Раздел про представление графов.,Граф можно представить матрицей смежности или списками смежности; выбор зависит от плотности графа и нужных операций.,,"

В предоставленном контексте недостаточно информации. Обычно граф представляют матрицей смежности или списками смежности.",,,,,,qwen3.5-397b-a17b,0.0,178.662,2026-06-10T15:01:38,78.0,5331.0,5409.0,
habr_879914_029,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,application,medium,Когда матрица смежности может быть удобнее списка смежности?,Раздел про представление графов.,"Матрица смежности удобна, когда нужно быстро проверять наличие ребра между двумя вершинами или когда граф плотный.",,"

Контекст не информативен. Матрица смежности удобнее для плотных графов и при необходимости быстрой проверки наличия ребра (O(1)).",,,,,,qwen3.5-397b-a17b,0.0,145.628,2026-06-10T15:04:03,80.0,4336.0,4416.0,
habr_879914_030,data_structures,article,habr_879914,https://habr.com/ru/articles/879914/,multi_hop,hard,"Какие структуры данных из статьи лучше всего подходят для быстрого поиска по ключу, обработки задач в порядке поступления и получения элемента с максимальным приоритетом?","Обобщающий вопрос по хеш-таблицам, очередям и кучам.","Для поиска по ключу подходит хеш-таблица, для обработки задач в порядке поступления — очередь, для получения элемента с максимальным приоритетом — max-heap или очередь с приоритетом на куче.",,"

1. **Быстрый поиск по ключу**: хеш-таблицы.
2. **Обработка задач в порядке поступления**: очереди.
3. **Получение элемента с максимальным приоритетом**: кучи.",,,,,,qwen3.5-397b-a17b,0.0,172.108,2026-06-10T15:06:56,114.0,5130.0,5244.0,
