id;domain;source_type;source_id;source_url;question_type;difficulty;question;context;expected_answer;scoring_rubric;model_answer;ragas_factual_correctness;ragas_semantic_similarity;ragas_final_score;manual_final_score;manual_comment;model;temperature;latency_sec;created_at;prompt_tokens;completion_tokens;total_tokens;error
rag_question_052;Комус;sapiense;;;;;"Что делать если в рамках проведения регресстеста в области ""Проверка"" столбцы имеют значение ""ЛОЖЬ""?";;"В случае, если в указанных столбцах отображается «Ложь», необходимо для каждого артикула проанализировать исходные данные и алгоритмы.

Для этого нужно:
1. Открыть файл «Алгоритмы расчета» вкладку «11КПЛ Итоговый расчет», найти артикул 146501
2. Проверить в файле «Исходные данные регресс теста Расчет цен» на вкладке «Акции» с помощью поиска (Ctrl+F) есть ли акция по артикулу 146501
3. В файле «Выгрузки из DT» проверить на вкладке «DT_T99_TOKS» для артикула 146501 принадлежность к токсичному ассортименту.
4. Исправить в столбце «Булево значение» на «Истинно», активировать данные в таблице и запустить расчет в РМЦО по указанному артикулу повторно.";;"Согласно документации по регресс-тестированию проекта Комус/Ценообразование SmartPricing, если в области **«Проверка»** столбцы (например, «Тип расчета» и «Цена») имеют значение **«ЛОЖЬ»**, необходимо выполнить следующий алгоритм:

## 📋 Порядок действий

### 1. Анализ рассчитанной цены
Для **каждого артикула** со значением «ЛОЖЬ» нужно проанализировать исходные данные и алгоритмы расчета.

### 2. Пошаговая инструкция анализа

**Шаг 1.** Проверьте расчет для конкретного артикула:
- Сравните фактический расчет с эталоном (например, по фактическому расчету тип может отображаться как «По нормативному КТН», а в эталоне — «Текущая цена»)

**Шаг 2.** Используйте трассировку расчета:
- В области **«Трассировка»** кликните по плитке **«Трассировка расчета цен»**
- В таблицу добавьте значения:
  - Товарный рынок (например, Т99)
  - Артикул (проблемный)
  - Регион (например, 00 — Москва)
  - Последовательность (например, SEQ_T99)
- Запустите моделирование расчета цены кнопкой **«Запуск»**

**Шаг 3.** Проверьте трассировку BRF+:
- Перейдите в журнал расчета
- Кликните на значок **«Трассировка BRF+ функции»**
- Разверните правило расчета (например, «правило 16 Итоговый расчет»)
- Проанализируйте, какие узлы дают результат и где возникает расхождение

**Шаг 4.** Проверьте исходные данные:
- Откройте файл **«Алгоритмы расчета»** и найдите проблемный артикул
- Проверьте формулы расчета
- В файле **«Исходные данные регресс теста Расчет цен»** проверьте наличие данных по артикулу (акции, токсичный ассортимент и т.д.) с помощью поиска (Ctrl+F)

**Шаг 5.** Сверьте данные в системе:
- Проверьте соответствующие таблицы принятия решений в системе (например, DT_T99_TOKS для токсичного ассортимента)
- При необходимости исправьте данные (например, измените **«Булево значение»** с **«ЛОЖЬ»** на **«ИСТИНА»**)
- **Активируйте данные** в таблице
- **Запустите расчет в РМЦО** по указанному артикулу повторно

---

📁 **Документ:** Сценарий регресстеста.docx (Проект Комус/Ценообразование SmartPricing)

Этот процесс позволяет выявить причину расхождения между фактическим и эталонным расчетом и исправить данные для корректного прохождения регресс-теста.";;;;;;;;45.571;2026-06-22T12:49:41;;;;
rag_question_053;Комус;sapiense;;;;;"Как должно быть заполнено поле ""Конкурент (осн./доп.)"" в интерфейсе «Цены конкурентов» на вкладке «Агрегация»? Значение должно быть ""осн."" или ""доп.""?";;"Поле  ""Конкурент (осн./доп.)"" Должно иметь значение ""осн.""";;"Нашел информацию в сценариях тестирования системы SmartPricing для клиента Комус.

## Заполнение поля ""Конкурент (осн./доп.)"" на вкладке ""Агрегация""

Согласно документации, поле **""Конкурент (осн./доп.)""** заполняется **автоматически** после выполнения агрегации цен конкурентов. Значение зависит от настроек конкурента в системе:

### Возможные значения:
- **""Осн.""** — для основных конкурентов (значение `P` – primary в поле ZCOMPRLVC)
- **""Доп.""** — для дополнительных конкурентов (значение `S` – secondary в поле ZCOMPRLVC)

### Как это работает:

1. В интерфейсе ""Цены конкурентов"" заводится цена по конкретному конкуренту
2. Нажимается кнопка **""Активировать""**, затем **""Агрегировать""**
3. При переходе на вкладку **""Агрегация""** поле заполняется автоматически на основе настройки значимости конкурента

### Пример из сценария тестирования:
> При заведении цены для артикула 365 по конкуренту 1 (officemag.ru) и последующей агрегации, поле ""Конкурент (осн./доп.)"" заполняется значением **""Осн.""**

### Где настраивается:
Настройка основных и дополнительных конкурентов открывается по выбранным рынкам в интерфейсе. Все поля являются ключевыми, кроме признака **""Значимость конкурента (основной/дополнительный)""** (ZCOMPRLVC).

**Вывод:** Поле заполняется автоматически системой на основе предварительной настройки конкурента как основного или дополнительного. Вручную выбирать ""осн."" или ""доп."" не нужно — система подставит значение сама после агрегации.";;;;;;;;70.473;2026-06-22T12:50:56;;;;
rag_question_054;Комус;sapiense;;;;;Были ли замечания при проведении проверки на монотонность 1КПЛ в рамках тестирования БФТ-85?;;"В протоколе ""Сценарий тестирования БФТ-85"" не было обнаружено никаких ошибок по ходу проведения тестирования.";;"Согласно сценарию тестирования БФТ-85 «Проверка на монотонность ПЛ», при проведении проверки на монотонность 1КПЛ **замечаний не было**.

В протоколе тестирования указано: **«Без замечаний»**.

**Детали тестирования:**
- **Дата проведения:** 03.02.2022
- **Ответственный со стороны Турбокоманды:** Дунай Олег
- **Идентификатор системы:** KBQ

**Результат проверки:**
Ожидаемый результат был достигнут — при установке процента отступа от ИМК для артикула 1026482 с колонкой прайс-листа 1КПЛ на 0,5% и запуске расчета, система корректно отобразила ошибки:
- «Цена 1 КПЛ не равна 11КПЛ»
- «Цена 2 КПЛ не монотонна»

Ошибки отобразились на вкладке «Сообщения» в деталях расчета, что соответствовало ожидаемому поведению системы. Тестирование прошло успешно.";;;;;;;;26.426;2026-06-22T12:51:27;;;;
rag_question_055;Комус;sapiense;;;;;Какие операции должен совершать специалист ОЦ для второй линии поддержки каждый день в рамках бизнесс-процесса?;;"Специалист ОЦ должен:

1. Загрузить данные в интерфейс ввода данных «Нормативная себестоимость»
2. Загрузить данные в остальные интерфейсы ввода данных («РРЦ/МОЦ», «Горизонтальные и вертикальные линейки», «Фиксированные цены», «Цены конкурентов»
3. Сделать расчёт в интерфейсе «Рабочее место специалиста ОЦ»
4.1 После расчёта, проверки и корректировки отправить его в S/4 в интерфейсе «Рабочее место специалиста ОЦ» (автоматическая отправка)
4.2 Или после расчёта, проверки и корректировки выгрузить в CSV-файл расчёт, отправить его самостоятельно в S/4 интерфейсе «Рабочее место специалиста ОЦ», после этого проконтролировать загрузку службой поддержки актуальных цен из S/4 в РМ ЦО (отправка в S/4 вручную).";;"На основе документации по системе SmartPricing/PricePoint, специалист ОЦ (Отдела ценообразования) для второй линии поддержки должен выполнять следующие **ежедневные операции** в рамках бизнес-процесса:

## 📋 Ежедневные обязательные операции

1. **Загрузка данных в интерфейсы ввода:**
   - Загрузить данные в интерфейс «Нормативная себестоимость»
   - Загрузить данные в остальные интерфейсы:
     - «РРЦ/МОЦ» (Рекомендованная розничная цена / Минимальная оптовая цена)
     - «Горизонтальные и вертикальные линейки»
     - «Фиксированные цены»
     - «Цены конкурентов»

2. **Расчёт цен:**
   - Сделать расчёт в интерфейсе «Рабочее место специалиста ОЦ»

3. **Отправка результатов в S/4:**
   - **Вариант А (автоматический):** После расчёта, проверки и корректировки отправить расчёт в S/4 через интерфейс «Рабочее место специалиста ОЦ»
   - **Вариант Б (ручной):** Выгрузить расчёт в CSV-файл, отправить самостоятельно в S/4, затем проконтролировать загрузку службой поддержки актуальных цен из S/4 в РМ ЦО

## 🔧 Опциональные ежедневные операции

- Заполнить/скорректировать таблицы решений (плитка «Настройки таблиц решений»)
- Просмотреть информацию об артикуле через плитку «Обзор артикулов»
- Просмотреть акции из CRM через плитку «Отчёт по акциям из CRM»
- Просмотреть отчёт по ценовым корзинам через плитку «Ценовые корзины – отчёт»

## 📞 Операции по требованию (при обращениях пользователей)

1. Просмотреть Журнал Сообщений в РМ ЦО через плитку «Рабочее место специалиста ОЦ»
2. При обнаружении проблем с настройками таблиц решений и интерфейсами ввода данных — использовать плитку «Трассировка расчёта цен» для диагностики
3. При выявлении ошибки работы программы — обратиться к специалисту третьей линии для внесения изменений в код
4. При выявлении требования, не заложенного в систему ранее — запросить у бизнес-пользователя CR (Change Request)

## 📊 Мониторинг

Вторая линия поддержки также осуществляет мониторинг регулярных загрузок из исходных систем и может запускать внеплановые загрузки при необходимости.";;;;;;;;66.146;2026-06-22T12:52:39;;;;
rag_question_056;Комус;sapiense;;;;;Какие типы ошибок должен выявлять автоматизированный отчет?;;"Инструмент должен выявлять следующие типы ошибок:

1. Смысловые дубли (по корню слова)
2. Синонимы
3. ""Аномальный"" пик значения в цифре (вес и т.п.)
4. Наличие в значениях одного фильтра одновременно и запятых и точек*
5. Наличие разных регистров в написании значений одного признака:
	*в значении есть и заглавные буквы, и строчные
	*значение полностью написано заглавными буквами
6. Буквы и цифры - наличие в одном фильтре значений только из одного элемента (буквы или цифры) и их сочетания
7. Наличие десятичных значений, когда большинство значений целые 
(актуально для признаков с ЕИ, для которой указание десятичных значений не целесообразно - вес, г; ширина, мм; объем, мл и т.д.).
8. Использование латиницы и кириллицы для обозначения одной буквы (например, Х)
9. Отсутствие в значениях, состоящих белее, чем из одного слова, пробелов между словами
10. Капсолки (исключение - аббревиатура, или только такое написание является правильным).
11. Наличие в фильтре значения ""0"" (нуль)
	*""подсвечивать""/выделять нулевые значения по умолчанию
12. Присутствие в признаке одного значения
	*выделять код и название признака, если ему соответствует только одно значение
13. Неполное наименование в фильтре";;"Согласно документации по тестированию, автоматизированный отчет должен выявлять ошибки следующих типов (по степени серьезности):

## Типы ошибок

| Категория | Описание |
|-----------|----------|
| **Блокирующие дефекты** | Сбой всей программной системы или критической подсистемы. Тестирование не может быть выполнено после возникновения дефекта |
| **Критические дефекты** | Ошибки, которые приводят к выходу из строя всей или части системы, но существуют альтернативы обработки, позволяющие продолжить работу |
| **Дефекты среднего приоритета** | Не приводят к сбою, но система показывает неправильные, неполные или противоречивые результаты |
| **Дефекты низкого приоритета** | Небольшие ошибки, не влияющие на функциональность: опечатки, грамматические ошибки, неправильная терминология и т.д. |

## Структура отчета об ошибке

Баг-репорт должен содержать:
- Название баг-репорта
- Краткое описание проблемы
- Предусловия
- Шаги для воспроизведения ошибки
- Фактический результат
- Ожидаемый результат
- Дополнительная информация (скриншоты, скринкасты, логи)
- Окружение, в котором проводились тесты

---
*Источник: Тест-план проекта Сбер/Online-защита/OnToProve*";;;;;;;;35.046;2026-06-22T12:53:19;;;;
rag_question_057;Комус;sapiense;;;;;В каком случае должен срабатывать сигнал специалисту ОЦ об окончании акции?;;"Сигнал об окончании акции поступает если: 
	- акция заканчивается «сегодня» (то есть, сегодня последний день, когда акция действует);
	- акция заканчивается в субботу, воскресенье (пересчёт цен производится только в рабочие дни).";;"К сожалению, я не нашел информацию по вашему запросу в базе знаний.

После 4 попыток поиска с различными формулировками («сигнал специалисту ОЦ окончание акции», «окончание акции сигнал оператору ОЦ», «ОЦ акция завершение процесс», «акция завершение уведомление специалист») информация о том, в каком случае должен срабатывать сигнал специалисту ОЦ об окончании акции, не была обнаружена.

Возможно, эта информация содержится в другом документе или разделе базы знаний, который не был найден по данным запросам. Рекомендую:
- Уточнить название процесса или системы, где настроен этот сигнал
- Проверить документацию по конкретному проекту или клиенту, если она известна
- Обратиться к коллегам, которые работают с процессами ОЦ";;;;;;;;58.376;2026-06-22T12:54:22;;;;
rag_question_058;Комус;sapiense;;;;;Для чего нужны интерфейсы ведения исходных данных в SP?;;Существуют исходные данные для расчета цен, автоматическая интеграция которых по какой-либо причине не производится, либо которые требуют ручного вмешательства пользователя в поток автоматической загрузки. Такие данные должны быть заведены/скорректированы в системе SmartPricing вручную либо загружены шаблоном из файла. Для обеспечения такой возможности создаются интерфейсы ведения исходных данных.;;"К сожалению, я не нашел информацию по вашему запросу в базе знаний.

Я выполнил несколько поисковых запросов с разными формулировками:
- «интерфейсы ведения исходных данных SP»
- «SP система исходные данные интерфейсы»
- «SP планирование ведение данных»

Но в корпоративной базе знаний (Wiki и документация) не обнаружено материалов, описывающих назначение интерфейсов ведения исходных данных в SP.

Возможно:
- Документация по этому вопросу ещё не загружена в базу
- Используется другое название или аббревиатура
- Информация находится во внутренних документах, к которым у меня нет доступа

Рекомендую уточнить у коллег из команды разработки или аналитики, либо проверить документацию напрямую в соответствующих репозиториях компании.";;;;;;;;29.578;2026-06-22T12:54:57;;;;
rag_question_059;Комус;sapiense;;;;;Какие хранилища используют в аналитической системе на стороне клиента Комус? Какая проблема обнаружились при их эксплуатации?;;Аналитические системы состоят из нескольких хранилищ, среди них ХД и SAP BW. Сейчас загрузка данных в ХД и SAP BW контролируется отдельными планировщиками. В связи с этим есть некоторые проблемы по синхронизации загрузки данных из ХД в SAP BW.;;"На основе документации по проекту Комус я нашел информацию об используемых хранилищах и проблемах при их эксплуатации.

## Хранилища в аналитической системе Комус

| Хранилище | Статус | Описание |
|-----------|--------|----------|
| **Oracle** | Прежнее | Исходное хранилище данных, которое использовалось до миграции |
| **ArenadataDB (GreenPlum)** | Текущее | Целевое хранилище, на которое была выполнена миграция в 2022-2023 гг. |

**Технологический стек аналитической системы:**
- СУБД: GreenPlum (ArenadataDB)
- ETL-фреймворк: ProPlum
- Оркестрация: AirFlow
- BI-инструменты: SAP BO Web Intelligence
- Языки: SQL (PostgreSQL, Oracle), Python

---

## Проблемы при эксплуатации

### Проблемы со старым хранилищем (Oracle):
1. **Не справлялось с объемами данных** — система не могла обрабатывать растущий объём информации
2. **Низкая производительность** — отчеты работали медленно
3. **Невозможность расширения по объему** — ограничения масштабирования

### Проблемы проекта миграции и эксплуатации:
1. **Наличие ошибок legacy-системы** — ошибки из старой системы переносились в целевое аналитическое хранилище данных (АХД)
2. **Проблемы коммуникации** — сложности взаимодействия с командой сопровождения и развития исходной системы
3. **Жесткие сроки** — проект должен был быть выполнен за 6 месяцев
4. **Необходимость сходимости отчетов** — требовалось обеспечить полное соответствие данных между старой и новой системой

---

## Результаты миграции

✅ **Экономия места:** 1,5 TB в ArenadataDB против 9 TB в Oracle (в 6 раз меньше)

✅ **Ускорение отчетов:** 
- Медианное значение — в **5 раз** быстрее
- По тяжелым отчетам — ускорение на **несколько порядков**

✅ **Функционал полностью перенесен** — 100 процедур загрузки данных, 35+70 отчетов

---

*Источник: Проект Z854 ""Перенос веб-аналитики в ArenadataDB"" (28.09.2022 - 31.05.2023)*";;;;;;;;63.825;2026-06-22T12:56:05;;;;
rag_question_060;Комус;sapiense;;;;;Какие программные продукты и парадигмы лежат в основе SmartPricing?;;"В основе системы ценообразования SmartPricing лежат следующие программные продукты и парадигмы:

- SAP BW: Хранилище данных компании SAP. Используется как инструмент создания структуры данных, предоставляет справочники (например, справочник материала) и средства хранения данных. Здесь реализуется хранение данных о ценах, происходит расчёт, подгружаются данные из других систем (например, SAP S4);

- ABAP разработки: разработки, написанные на высокоуровневом языке программирования компании SAP. Условно их можно разделить на 2 типа: те, что выполняют собственный расчёт цен, и те, что связаны с интерфейсами ввода данных и отчётностью на основе реализованных расчётов;

- BRF+ (business rule framework) стандартный инструмент компании SAP, используемый для ведения бизнес правил. В рамках SmartPricing он необходим для того, чтобы пользователь мог самостоятельно задавать бизнес-логику расчёта цен.";;"На основе документации по проектам SmartPricing, вот какие программные продукты и технологии лежат в основе системы:

## 🖥️ Основные программные продукты

| Продукт | Назначение |
|---------|------------|
| **SAP HANA** | Основная платформа для расчётов и хранения данных |
| **SAP BW** | Хранилище данных, управление процессами загрузки |
| **ABAP** | Язык разработки бизнес-логики и ядра системы |
| **GreenPlum** | Система аналитического хранилища данных (АХД) |
| **SAP PI** | Интеграционная платформа для передачи рассчитанных цен |
| **1С шина** | Интеграция с системами 1С |

## 🏗️ Технологии и фреймворки

- **FPM (Floorplan Manager) for WebDynpro ABAP** — стандартная технология SAP для фронтенд-интерфейсов SmartPricing
- **CDS (Core Data Services)** — для подачи данных в разделы интерфейса, объединяет стандартные технические таблицы SAP и управляющие таблицы SmartPricing
- **BRF+ (Business Rule Framework plus)** — настройка бизнес-правил расчётов цен
- **ABAP прокси** — для передачи рассчитанных цен во внешние системы

## 🧩 Архитектурные компоненты

- **PriceProcessor** — основной процессор расчёта цен (адаптируется под разные задачи: маркетплейсы, предобработки цен конкурентов)
- **Метрики, последовательности, алгоритмы** — настраиваемые компоненты расчёта
- **Таблицы решений** — для гибкой настройки бизнес-правил
- **Событийная модель загрузки данных** — запуск цепочки загрузки по ивенту (каждые 10 минут проверяются изменения в источниках), а не по расписанию

## 📊 Интеграции

- Передача цен для маркетплейсов (OZON, Wildberries, YandexMarket, SberMegaMarket) через **SAP PI → 1С шина → FTP** в систему репрайсера
- Экстракция данных: **Внешняя таблица HANA → CV → Композитный провайдер → ДТП (full)**

---

**Тэги проекта:** SAP BW, SAP HANA, ABAP, FPM, BRF+, Управление нагрузкой (load management)

SmartPricing — это система ценообразования на базе экосистемы SAP с собственной бизнес-логикой на ABAP, использующая событийную архитектуру и гибкую настройку правил через BRF+.";;;;;;;;33.308;2026-06-22T12:56:44;;;;
rag_question_061;Комус;sapiense;;;;;Какие шаги по оптимизации производительности расчетов были применены в рамках задачи ТК-71;;"ля оптимизации расчетов в рамках задачи ТК-71 были предложены следющие шаги:

1. Разделение активных цен на две части:
- объект с последними актуальными данными
- объект с историческими данными
При расчете и активации цен, отображении информации в РМ ЦО обращаться только к актуальным данным.
При отображении данных в Отчете по истории цен обращаться к историческим данным цен.

2. При обращении к данным по Корзинам обращаться не к инфообъекту ZMTBASKET, а к новой ADSO аналогичной структуры, которая будет содержать только последние актуальные данные

3. Переход на оптимизированные с точки зрения производительности объекты для чтения данных по акциям и маркетинговым упаковкам. 
Акции:
	Для метрик:
	PRICE_PROMO (Акционная цена)
	PROMO_NAME (Наименование акции);
	PROMO_DATETO (Дата завершения акции);
	предлагается переход на новый ZPRC_CDS_PROMO_METRIC_00
Маркетинговые упаковки.
	Для отображения данных в разделе Маркет. упаковки в РМ ЦО предлагается переход на новый объект ZPRC_CDS_PROMOPACK_WBTAB_02.";;"На основе найденной документации по задаче **ТК-71** («Анализ производительности и поиск вариантов оптимизации программного кода») в проекте Комус/SmartPricing, были применены следующие шаги по оптимизации производительности расчетов:

## 📋 Основные шаги оптимизации

### 1. **Переход на оптимизированные объекты данных**
Основная оптимизация заключалась в **замене источника данных** для метрик, связанных с акциями и маркетинговыми упаковками:

| Объект | Статус | Назначение |
|--------|--------|------------|
| `ZPRC_CDS_PROMO` | Старый | Исходный объект чтения данных |
| `ZPRC_CDS_PROMO_METRIC_00` | Новый | Оптимизированный объект |

### 2. **Объекты оптимизации**
Оптимизация применялась к следующим метрикам:
- `PRICE_PROMO` (Акционная цена)
- `PROMO_NAME` (Имя акции)
- `PROMO_DATETO` (Дата окончания акции)

### 3. **Процесс внедрения оптимизации**

```
1. Проверка текущего состояния
   └── В карточке метрик в области «Провайдер данных» 
       указан старый объект ZPRC_CDS_PROMO

2. Замена объекта
   └── Нажать «Обработать» → «Сбросить статус»
   └── В поле «Имя объекта» заменить на ZPRC_CDS_PROMO_METRIC_00
   └── Нажать «Активировать»

3. Запуск расчета
   └── Перейти в «Рабочее место специалиста ЦО»
   └── Нажать «Запуск расчета»

4. Верификация результатов
   └── Выгрузить данные в Excel
   └── Сравнить данные активной и изменённой версии
   └── Убедиться, что результаты идентичны
```

### 4. **Результаты тестирования**
- ✅ Данные по активной версии (на старом объекте) и изменённой версии (на новом объекте) **идентичны**
- ✅ Поля «Конец Акции» и «Имя акции» не изменились
- ✅ Запуск расчета выполнен успешно

### 5. **Технические детали**
- **Ответственный за сценарий со стороны Турбокоманды:** Дунай Олег
- **Дата проведения тестирования:** 28.10.2022
- **Идентификатор системы:** KBQ
- **Товарный рынок:** Т99 (ТР Упаковочные материалы)
- **Регион:** 00 (Москва)

---

**Суть оптимизации:** Переход на оптимизированные CDS-объекты (Core Data Services) для чтения данных по акциям и маркетинговым упаковкам, что позволило повысить производительность расчетов без изменения бизнес-логики и результатов.";;;;;;;;34.315;2026-06-22T12:57:23;;;;
rag_question_062;Комус;sapiense;;;;;Зачем нужна настроечная таблица competitor_prices.app_settings_data_props?;;"Настроечная таблица competitor_prices.app_settings_data_props необходима для нескольких целей:

1. Настройка интерфейса приложения цены конкурентов без необходимости исправлять код backend и frontend
2. Настройка моделей данный для интерфейса
3. Связывание моделей данных интерфейса с реальными таблицами в БД
4. Настройка фильтрации данных в моделях";;"## Назначение настроечной таблицы `competitor_prices.app_settings_data_props`

Эта таблица является **ключевым конфигурационным механизмом** приложения «Цены конкурентов» и необходима для следующих целей:

### 📋 Основные задачи

| № | Цель |
|---|------|
| 1 | Настройка интерфейса приложения **без необходимости исправлять код** backend и frontend |
| 2 | Настройка моделей данных для интерфейса |
| 3 | Связывание моделей данных интерфейса с реальными таблицами в БД |
| 4 | Настройка фильтрации данных в моделях |

---

### 🏗️ Структура таблицы

| Поле | Тип | Описание |
|------|-----|----------|
| `id` | serial4 | Уникальный идентификатор, генерируется автоматически |
| `object_type` | text | Тип объекта (dictionary_list, mapping, report_list и др.) |
| `object_id` | text | ID объекта (заполняется при необходимости детализации) |
| `field_id` | text | ID поля (заполняется при необходимости детализации) |
| `property` | text | Имя свойства (description, title, endpoint, hidden и др.) |
| `value` | text | Значение свойства |
| `value_type` | text | Тип значения (str, int, bool) |
| `is_active` | bool | Если `true` — настройки учитываются на backend |

---

### 🔧 Типы объектов (object_type)

| Тип | Назначение |
|-----|------------|
| `dictionary_list` | Настройка списка справочников на главной странице |
| `dictionary_mapping_top` | Общие тексты на странице конкретного справочника |
| `dictionary` | Настройки самого справочника (фильтры, заголовки) |
| `dictionary_fields` | Настройка полей справочника (колонки таблицы) |
| `mapping` | Настройка таблиц мэппинга (сопоставления данных) |
| `mapping_fields` | Настройка полей таблиц мэппинга |
| `unbound` / `unbound_fields` | Непривязанные значения (только просмотр) |
| `main_list` | Настройка главной страницы статусов |
| `report_list` | Настройка страницы отчётов (SAP Business Objects) |
| `job_list` | Настройка задач для ручного запуска (DAG) |

---

### 💡 Пример использования

Например, для справочника конкурентов можно настроить:
- **Тексты** (title, description) — что видит пользователь
- **Endpoint API** — откуда получать данные
- **Видимость** (hidden) — показывать или скрывать блок
- **Только просмотр** (viewOnly) — можно ли редактировать
- **Сортировка** (sortNumber) — порядок блоков на странице
- **Фильтры** — например, исключать помеченные на удаление записи

---

### 🔗 Документация API

- **Dev**: http://cprices-dev.komus.net:5000/docs/
- **Prod**: http://cprices.komus.net:5000/docs/

Эта таблица позволяет гибко конфигурировать приложение **без изменения кода**, что значительно упрощает поддержку и развитие системы.";;;;;;;;57.752;2026-06-22T12:58:26;;;;
rag_question_063;Комус;sapiense;;;;;"Расскажи какие файлы есть в app/ директории проекта ""Цены конкурентов"", и для чего они используются.";;"В app/ директории проекта ""Цены конкурентов"" есть следующие файлы:

global-styles.ts: Глобальные стили приложения.
helmet.tsx: Компонент для настройки метаданных страницы (например, лого, заголовок).
index.tsx: Точка входа в приложение, здесь приложение оборачивается в контексты.
routes.tsx: Настройка маршрутов для приложения.";;"На основе найденной документации по проекту ""Цены конкурентов"" (проект 1216, клиент Комус), я не нашел детального описания файловой структуры директории `app/`. Однако я могу рассказать об общей архитектуре системы на основе доступной документации:

## Архитектура системы ""Цены конкурентов""

### Технологический стек
- **Web-приложение**: FastAPI (бэкенд) + React (фронтенд)
- **База данных**: Arendata Database
- **Загрузка данных**: PropPlum + AirFlow
- **Интеграции**: Python
- **Отчетность**: SAP BO (Universe + Web Intelligence)

### Логическая структура системы (competitor_prices)

```
competitor_prices/
├── Справочники (1)
│   ├── Артикул (11)
│   ├── Система (12)
│   ├── Регион (13)
│   ├── Парсер (14)
│   ├── Конкурент (15)
│   ├── Статус (16)
│   ├── Тип сопоставления артикулов (17)
│   ├── Продавец (18)
│   └── Статус записи (19)
│
├── Меппинги, реестры, настройки (2)
│   ├── Меппинг статусов (21)
│   ├── Меппинг регионов (22)
│   ├── Меппинг конкурентов (23)
│   ├── Меппинг продавцов (24)
│   ├── Настройки конкурентов по парсерам (25)
│   ├── Реестр настроек конкурентов (26)
│   └── Регионы для загрузки из Meta Commerce (27)
│
├── Непривязанные значения (3)
│   ├── Непривязанные конкуренты (31)
│   ├── Непривязанные регионы (32)
│   ├── Непривязанные статусы (33)
│   ├── Непривязанные типы сопоставления (34)
│   └── Непривязанные продавцы (35)
│
├── Витрины данных
│   ├── Исходные цены конкурентов из парсеров (4)
│   ├── Унифицированные цены конкурентов из парсеров (5)
│   └── Цены конкурентов для внешних систем (6)
│
└── Статусы загрузок из парсеров (7)
```

### Назначение основных компонентов

| Компонент | Назначение |
|-----------|------------|
| **Справочники** | Хранят основные сущности: артикулы, регионы, конкурентов, парсеров и т.д. |
| **Меппинги** | Сопоставление значений между различными системами (Pro Analytics, Meta Commerce, Market Data, Smart Pricing) |
| **Витрина исходных данных** | Цены конкурентов из парсеров в минимальной обработке |
| **Витрина унифицированных данных** | Преобразованные к единым справочникам данные |
| **Витрина для внешних систем** | Данные для выгрузки во внешние системы (Smart Pricing, SAP BW) |

---

**⚠️ Важно**: В доступной документации нет детального описания файловой структуры директории `app/`. Если вам нужна информация о конкретных файлах проекта (например, `main.py`, `models.py`, `routes/` и т.д.), рекомендую:

1. Обратиться к проектной папке: `O:\Project documentation\Комус\TK Marketplace`
2. Связаться с руководителем проекта — [Стулов Александр](/ru/Проектный_опыт/Сотрудники/стулов-александр)
3. Или с администратором — [Швецова Антонина](/ru/Проектный_опыт/Сотрудники/швецова-антонина)

Хотите, чтобы я поискал дополнительную информацию по другим аспектам проекта?";;;;;;;;36.375;2026-06-22T12:59:07;;;;
